review_id,review_content,review_rating,review_date,product_id,customer_id
10163,"Achetez pas cher, regrettez immédiatement.",5,2024-08-25,153589,1
10164,"O preço deste produto é muito razoável, vale cada centavo. A qualidade e o desempenho do produto excedem em muito o preço que paguei.",4,2024-08-05,153589,2
10165,Giá cả hợp lý và phản ánh chất lượng thực sự của sản phẩm.,4,2024-09-01,153589,4
10166,Saya berpuas hati dengan harga produk ini.,3,2024-08-02,153589,3
10167,מחיר זה מהווה יתרון משמעותי בעת רכישת מוצר זה; אני מאוד מרוצה.,4,2024-10-24,153589,3
10168,"이 제품의 가격이 바로 구매를 결정하게 만든 밝은 포인트였고, 품질도 매우 만족스럽습니다.",4,2024-09-22,153589,1
10169,2 mağara aldım ama sipariş ettiğim şekil gelmedi,4,2024-10-21,163776,1
10170,"Продавец снова отправил не те пещеры, но я получил возмещение.",5,2024-10-24,163776,4
10171,👍🏻,5,2024-08-19,58817,1
10172,一分钱一分货，这是公平的。,3,2024-08-20,255894,2
10173,Uma ótima escolha a um preço confortável.,3,2024-09-15,255894,3
10174,この価格は、製品が提供する価値に対する私の期待を本当に上回っています。非常に買う価値があります。,3,2024-10-12,255894,1
10175,"매력적인 가격, 이 제품은 시장의 다른 옵션을 능가합니다.",4,2024-08-05,255894,2
10176,Cela ne vaut pas l’argent dépensé.,4,2024-10-14,255894,2
10177,"इस उत्पाद की कीमत औसत है, यह प्रदान की जाने वाली गुणवत्ता के लिए उपयुक्त है, कुछ भी उत्कृष्ट नहीं है।",3,2024-08-23,255894,4
10178,"Very good price compared to the quality of the product, I really see this as a worthy investment, will buy more of this product for family members.",4,2024-08-09,255894,3
10179,"कीमत गुणवत्ता से मेल नहीं खाती, पुनर्विचार की आवश्यकता है।",3,2024-08-29,255894,2
10180,产品没有宣传的那么好，质量很差。,4,2024-08-05,255894,3
10181,"यह उत्पाद मध्य-मूल्य वाला है, जो उन लोगों के लिए एक उचित विकल्प प्रदान करता है जो बहुत अधिक खर्च नहीं करना चाहते हैं।",4,2024-11-01,255894,1
10182,Bu ürünün fiyatı sunduğu kaliteye göre oldukça yüksek ancak yine de bazı olumlu yönleri var.,3,2024-08-11,255894,3
10183,총 돈 낭비입니다.,4,2024-09-02,255894,1
10184,この製品の価格は提供される品質と一致しません。,3,2024-09-24,255894,1
10185,سعر هذا المنتج جيد، خاصة بالنظر إلى موثوقيته.,3,2024-08-21,255894,2
10186,이 제품의 가격은 매우 저렴합니다. 이것은 내가 얻은 최고의 거래 중 하나입니다. 우수한 품질과 가격은 이보다 더 좋을 수 없습니다.,3,2024-10-25,255894,1
10187,Precio elevado pero merece la pena por la tecnología y características que ofrece el producto.,4,2024-08-07,255894,1
10188,"किफायती दाम, उत्पाद मेरी उम्मीदों पर खरा उतरता है।",4,2024-08-25,255894,2
10189,가격이 적절하고 품질이 우수하며 권장됩니다.,4,2024-09-23,255894,2
10190,"Nessun valore, non soddisfatto.",3,2024-09-10,255894,2
10191,"Cena jest rozsądna, jakość produktu gwarantowana, na pewno będę nadal wspierać i kupować tutaj.",3,2024-08-07,255894,1
10192,"Buen precio, producto sólido, lo compraré nuevamente en el futuro.",3,2024-08-27,255894,3
10193,"इस उत्पाद की औसत कीमत है, न अधिक न कम, बस पर्याप्त है।",3,2024-08-20,255894,3
10194,"Este produto não atende às expectativas, é triste.",4,2024-10-10,255894,3
10195,Ia boleh dilalui.,3,2024-09-29,255894,4
10196,Il costo non corrisponde alla qualità ricevuta.,4,2024-09-12,255894,2
10197,この製品の価格は、私が受け取った品質の悪さを反映していません。非常に残念です。,3,2024-10-13,166691,1
10198,Ce produit est très bon marché par rapport à ce qu’il propose ; Je suis entièrement satisfait de cet achat.,4,2024-10-02,166691,2
10199,产品价格太高，质量不值。,3,2024-10-19,166691,3
10200,이 가격은 정말 합리적이어서 놓칠 수 없는 할인이라고 생각합니다.,4,2024-10-15,166691,1
10201,"The price of this product can be considered high, but the quality assurance is undeniable.",3,2024-09-26,166691,2
10202,"Цена этого продукта позиционирует его посередине и не настолько привлекательна, чтобы заслуживать особого внимания.",3,2024-09-21,166691,1
10203,"Cena tego produktu jest naprawdę rozsądna w porównaniu do oferowanej przez niego wysokiej jakości, zdecydowanie warto go kupić.",4,2024-08-14,166691,2
10204,สินค้านี้มีราคาไม่แพง แต่ต้องปรับปรุงในด้านคุณภาพ,5,2024-10-02,166691,2
10205,Tôi ngạc nhiên trước mức giá cực kỳ hợp lý mà chất lượng sản phẩm vượt xa sự mong đợi của tôi.,4,2024-08-19,166691,1
10206,"The product is affordably priced, meets my expectations for an effective product.",4,2024-10-21,166691,2
10207,O produto tem um preço maravilhoso; Vejo isso como um investimento que vale a pena.,4,2024-08-19,166691,3
10208,ราคาถูกแต่ใช้ไม่ได้,4,2024-09-08,166691,2
10209,Il prezzo che ho pagato per questo prodotto è completamente giustificato. La qualità del prodotto è molto buona e il prezzo è adeguato. Sento di aver fatto l'acquisto giusto.,3,2024-10-30,231433,4
10210,इतनी आरामदायक कीमत पर यह उत्पाद एक अद्भुत खोज है।,4,2024-09-12,231433,4
10211,"Bu ürünün fiyatından gerçekten etkilendim. Bu fiyat, sunduğu mükemmel kaliteye tamamen uygun ve bana yatırımın değerli olduğunu hissettiriyor.",3,2024-09-01,231433,2
10212,الجودة 50/100 مقارنة بالسعر.,4,2024-08-03,231433,1
10213,رخيصة، ولكن تنكسر بسرعة.,4,2024-08-24,231433,2
10214,该产品的价格相当正常，不太适合立即购买。,4,2024-10-09,231433,4
10215,Bu ürünün fiyatı ortalama bir üründen beklediğime göre nispeten yüksek.,4,2024-08-31,231433,4
10216,จริงๆ ไม่คุ้มกับเงินที่เสียไปในราคานี้,3,2024-08-15,231433,2
10217,החומר של מוצר זול זה נוטה מאוד להיקרע.,3,2024-09-27,231433,1
10218,سعر هذا المنتج مرتفع، ولكن الميزات والجودة تبرر التكلفة.,4,2024-08-22,231433,2
10219,good,5,2024-08-27,139360,3
10220,👍,5,2024-08-10,139360,4
10221,Tốt,5,2024-09-13,139360,1
10222,d'accord,5,2024-08-20,139360,4
10223,Produk yang bagus,4,2024-10-15,139360,3
10224,목초지,5,2024-08-22,139360,4
10225,優れた製品,5,2024-09-21,139360,2
10226,perfetto,5,2024-08-25,139360,2
10227,Muy bien,5,2024-09-26,139360,2
10228,Haut,5,2024-08-17,139360,1
10229,Bom produto,5,2024-09-16,139360,1
10230,맨 위,5,2024-10-13,139360,2
10231,Ausgezeichnetes Produkt,5,2024-08-13,139360,2
10232,Như mong đợi,5,2024-08-07,139360,2
10233,Mükemmel,5,2024-10-23,139360,4
10234,매우 좋은,5,2024-08-20,139360,3
10235,Süper,5,2024-08-02,139360,1
10236,Harika,5,2024-08-08,139360,2
10237,उत्कृष्ट,5,2024-09-25,139360,1
10238,bon,5,2024-10-02,139360,3
10239,Danke,5,2024-08-02,139360,3
10240,I love,5,2024-08-10,139360,3
10241,ดี,5,2024-09-30,139360,2
10242,جيد جدًا,5,2024-08-06,139360,1
10243,شكرًا لك,5,2024-10-19,139360,2
10244,Mi piace,5,2024-10-28,139360,3
10245,BOM,5,2024-10-13,139360,4
10246,Very good product,5,2024-09-26,139360,2
10247,ฉันชอบ,5,2024-09-25,139360,2
10248,super,5,2024-08-14,139360,4
10249,terima kasih!,5,2024-10-30,139360,3
10250,मैं प्यार करता था,5,2024-09-28,139360,2
10251,جودة رائعة,5,2024-10-05,139360,4
10252,好买,5,2024-09-19,139360,1
10253,다 괜찮아요.,5,2024-09-15,139360,1
10254,Duge Class,5,2024-09-10,139360,3
10255,Nigdy nie otrzymałem zamówienia,1,2024-10-26,139360,3
10256,"Jestem bardzo zadowolony z tej ceny, produkt znacznie przewyższa koszt, wysoką jakość i odpowiedni dla wszystkich moich potrzeb.",4,2024-09-29,140423,1
10257,Beautiful,5,2024-10-14,197224,3
10258,इस उत्पाद की कीमत प्रतिस्पर्धी है लेकिन अन्य विकल्पों से अलग दिखने के लिए पर्याप्त नहीं है।,4,2024-10-18,165949,1
10259,"Этот продукт имеет очень разумную цену, но обеспечивает отличное качество, я считаю, что это настоящая сделка.",3,2024-09-11,165949,4
10260,이 제품의 가격은 합리적이지만 저렴하지는 않습니다. 기본적인 요구 사항만 충족합니다.,3,2024-08-17,165949,4
10261,"Ce produit ne répond pas aux attentes, c'est dommage.",3,2024-08-25,165949,1
10262,This price doesn't completely satisfy buyers,4,2024-10-11,165949,2
10263,가격은 높지만 품질과 애프터서비스 측면에서 그만한 가치가 있습니다.,4,2024-09-22,165949,1
10264,"Harga produk ini sepadan dengan apa yang ditawarkannya, pilihan yang masuk akal.",4,2024-08-21,165949,4
10265,"El precio de este producto es muy adecuado a la calidad que ofrece, definitivamente vale la pena comprarlo.",3,2024-08-06,165949,3
10266,该产品相当昂贵，但物有所值。,4,2024-09-11,165949,2
10267,"इस उत्पाद की कीमत अधिक है, लेकिन यह गुणवत्ता में निवेश के लायक है।",4,2024-09-20,165949,1
10268,Je suis très satisfait du prix de ce produit.,4,2024-09-04,165949,4
10269,"Cena tego produktu jest bardzo przystępna; to jedna z najlepszych ofert, jakie kiedykolwiek dostałem. Doskonała jakość, a cena nie może być lepsza.",4,2024-10-29,165949,3
10270,"Ucuz ürün ama kalitesiz, araştırma ve iyileştirme gerektiriyor.",3,2024-09-24,91669,4
10271,"उत्पाद की कीमत औसत स्तर पर है, बहुत महंगा नहीं है लेकिन सस्ता भी नहीं है, ग्राहकों को मिलने वाली गुणवत्ता के लिए उपयुक्त है।",4,2024-10-29,91669,1
10272,"Цена на этот товар невысокая, соответствует предоставляемым функциям, но дизайн требует обновления и улучшения.",4,2024-08-26,91669,3
10273,価値のない商品にお金を無駄に使ってしまったような気がします。,4,2024-09-21,91669,2
10274,"Цена на этот товар средняя, ​​не слишком дорогая, но и не низкая, не лучший выбор.",5,2024-09-10,91669,1
10275,"올바른 스타일, 적절한 가격이지만 품질은 그렇지 않습니다.",3,2024-10-29,91669,3
10276,"설명과 다른 품질, 높은 가격.",4,2024-10-19,91669,4
10277,Цена продукта слишком высока.,3,2024-09-04,91669,2
10278,"इस उत्पाद की कीमत पूरी तरह से उचित है; उत्पाद की गुणवत्ता और बिक्री के बाद की सेवा दोनों उत्कृष्ट हैं, जिससे मैं बहुत संतुष्ट हूं।",4,2024-10-12,91669,4
10279,特に製品が提供する品質とパフォーマンスを考慮すると、この価格は非常に競争力があります。今回の購入にとても満足しています。,4,2024-08-21,91669,2
10280,Saya menyesal memutuskan untuk membeli produk ini.,4,2024-08-11,91669,2
10281,Bu kötü ürün ödenen bedeli hak etmiyor.,4,2024-08-06,91669,1
10282,安いので試しに買ってみましょう。,3,2024-08-09,91669,3
10283,ราคาของผลิตภัณฑ์นี้สูงเกินไปสำหรับระดับคุณภาพที่เสนอ จำเป็นต้องพิจารณาใหม่,4,2024-08-23,91669,2
10284,Der Preis dieses Produkts entspricht nicht der angebotenen Qualität.,4,2024-09-08,91669,4
10285,هذا السعر لا يخيب ظني بشكل مفرط ولكنه أيضًا لا يجلب الإثارة، وهو ما يكفي لإرضائي.,5,2024-09-18,91669,3
10286,"Harga yang berpatutan ini menyebabkan saya tidak dapat menolak untuk membeli produk tersebut. Kualiti unggul, reka bentuk moden dan prestasi yang mengagumkan membuatkan saya amat berpuas hati.",3,2024-08-28,91669,3
10287,"המחיר של מוצר זה מגיע רק לרמה הממוצעת, לא מספיק כדי למשוך תשומת לב משמעותית מהקונים.",3,2024-08-15,91669,4
10288,"Questo prodotto è piuttosto costoso, considera se hai un budget limitato.",4,2024-10-28,91669,2
10289,"Bu ürünün fiyatı, onu satın almayı seçmemin ana nedenidir ve kararımdan tamamen memnunum.",3,2024-10-19,91669,1
10290,¡Excelente!,5,2024-09-05,256258,2
10291,地獄から,5,2024-10-12,256258,3
10292,"Giá cả thực sự tương xứng với chất lượng sản phẩm, tôi cảm thấy mình đã có một quyết định mua sắm thông minh, rất hài lòng với sản phẩm.",4,2024-09-23,167424,3
10293,"The price is too high for what I received, not worth the money.",4,2024-09-22,167424,2
10294,この製品は本当に支払ったお金の価値がありません。早急な改善が必要です。,3,2024-08-26,167424,4
10295,ราคาที่เหมาะสมสำหรับยูทิลิตี้ที่ผลิตภัณฑ์นี้มอบให้,4,2024-09-07,167424,2
10296,对于产品的质量而言，价格非常合理。,4,2024-10-23,167424,2
10297,优秀的产品,5,2024-10-17,195207,4
10298,素晴らしい品質,5,2024-09-05,188385,3
10299,"Kaliteli akvaryum CO2 difüzörü, akvaryumumun yerine geçecek tüm eski CO2 atomizer difüzör arıtma camlarından şeffaf plastik difüzöre kadar.  Atomizer difüzör arıtma camlarının kırılması çok kolaydır.",5,2024-10-25,188385,3
10300,すべて良いものが早く到着し、見た目も品質が良い,5,2024-10-01,188385,3
10301,पैकेजिंग अच्छी मैन्युफैक्चरिंग की है.,5,2024-10-25,188385,1
10302,"Nie jest łatwo przejść przez to z powietrza, ale spełnia wymagania",5,2024-08-08,188385,1
10303,"Sự khuếch tán rất tốt đẹp! Tạo ra một đám mây vi bọt! Tốt hơn nhiều so với các thương hiệu khác.
Chuyển phát nhanh đi Canada.
Rất khuyến khích người bán này!",5,2024-08-18,188385,2
10304,Хороший микронизатор,5,2024-09-29,188385,3
10305,"Хороший дизайн — это хорошо, хорошо экономически выгодно.",5,2024-10-23,188385,4
10306,bagus,3,2024-10-20,188385,2
10307,"CO2 बाहर नहीं आती है, यह 4 दिनों से चालू थी और जब मैंने इसे हटाया, तो नली में जो जमा हुआ था वह अचानक बाहर आ गया",1,2024-08-18,188385,4
10308,Schnelle Ankunft ist gut,5,2024-08-06,188385,2
10309,包装完好，交货速度相当快。与描述相同。,5,2024-09-04,167246,1
10310,Jakość jest dobra,5,2024-08-03,167246,3
10311,"Обман, высотой всего несколько миллиметров, это планер, а не матрас! Изделие Гавно, очень тонкое, не 5,5 см.",1,2024-08-16,166066,4
10312,"Kein Latex, wenn Sie 15 mm falten.",1,2024-09-20,166066,3
10313,どうもありがとうございます。?あなたは良い売り手ですね?お金もとても良いです..?とても良いです,5,2024-09-23,252779,3
10314,अच्छी वस्तु है धन्यवाद,5,2024-10-03,252779,1
10315,"Ich bereue die Entscheidung, dieses Produkt zu kaufen.",3,2024-10-02,91605,4
10316,Produk ini memerlukan peningkatan kualiti yang ketara untuk mewajarkan harga yang pengguna bayar.,4,2024-09-23,91605,4
10317,この製品の価格は非常に手頃です。私,4,2024-09-18,91605,1
10318,"Der Preis dieses Produkts ist niedrig, aber die Qualität ist nicht gut.",4,2024-10-26,91605,3
10319,"Questo prodotto ha un prezzo inferiore a quello che mi aspettavo, ma la qualità è molto più alta, sono estremamente soddisfatto.",4,2024-08-30,144410,2
10320,"Enviou o item errado, estou muito chateado e irritado.",3,2024-09-27,144410,4
10321,Harga terlalu tinggi untuk produk berkualiti rendah.,3,2024-09-16,144410,2
10322,"सस्ता, लेकिन जल्दी टूट जाता है।",4,2024-09-19,144410,1
10323,ממש לא מרשים.,4,2024-09-24,144410,2
10324,"Harga produk tidak seimbang, benar-benar tidak berpuas hati.",3,2024-09-03,144410,3
10325,"Dengan harga ini, produk ini menawarkan keseimbangan yang baik antara prestasi dan kos, menjadikannya pilihan yang munasabah untuk kebanyakan isi rumah.",3,2024-10-05,144410,1
10326,"Satisfeito com o preço, mas decepcionado com a qualidade do produto.",3,2024-10-27,144410,2
10327,ฉันพอใจกับราคานี้มาก ผลิตภัณฑ์เกินราคา มีคุณภาพสูง และเหมาะสมกับทุกความต้องการของฉัน,4,2024-09-02,144410,4
10328,요구 사항을 충족하지 못하고 비용이 많이 듭니다.,4,2024-10-03,144410,4
10329,이 제품의 가격은 상대적으로 합리적이지만 고객의 요구를 더 잘 충족시키기 위해 조정해야 할 몇 가지 사항이 아직 남아 있습니다.,4,2024-08-14,144410,3
10330,Đáng tiếc là giá rẻ không bù đắp được chất lượng kém của sản phẩm.,4,2024-08-27,144410,3
10331,이 가격은 제품을 특별하게 만들지는 않으며 선택 사항으로 고려하기에 충분합니다.,4,2024-10-03,144410,4
10332,"Esse preço é aceitável, mas não suficiente para diferenciar o produto em seu segmento.",3,2024-09-30,144410,4
10333,Bu ürün beklenen kalite standartlarını karşılamıyor.,4,2024-09-06,144410,3
10334,Bu ürün uygun fiyatlıdır ancak kalitesi yeterlidir; Gerçek ihtiyaçların daha iyi karşılanması için iyileştirmelere ihtiyaç vardır.,3,2024-10-04,144410,4
10335,"Esse preço me surpreende, produtos de alta qualidade a um preço tão baixo são muito raros.",4,2024-10-15,144410,4
10336,Giá của sản phẩm này có thể chấp nhận được nếu xét đến nhu cầu thị trường hiện tại và các tính năng mà nó cung cấp.,3,2024-10-26,144410,4
10337,"Prodotto economico ma di scarsa qualità, non un affare.",3,2024-09-22,144410,4
10338,इस उत्पाद की कीमत इसके द्वारा प्रदान की जाने वाली निम्न गुणवत्ता की तुलना में बहुत अधिक है।,4,2024-09-21,144410,2
10339,この製品の価格は、高すぎると思われない程度に十分です,4,2024-10-10,144410,1
10340,"Este produto é barato, mas a qualidade é inaceitável.",3,2024-10-29,144410,1
10341,"O preço do produto é adequado para a maioria dos consumidores, bastante razoável.",3,2024-09-14,143127,4
10342,"Giá thành của sản phẩm này chỉ ở mức trung bình, không đặc biệt hấp dẫn so với chất lượng mà nó mang lại.",5,2024-10-18,143127,4
10343,"Auch wenn es günstig ist, hindert mich die schlechte Qualität daran, es erneut zu kaufen.",3,2024-09-09,143127,3
10344,"Dieses Produkt ist preislich niedriger als ich erwartet hatte, aber die Qualität ist viel höher, ich bin äußerst zufrieden.",4,2024-09-09,143127,2
10345,ผลิตภัณฑ์นี้มีราคาเฉลี่ยไม่น่าประทับใจมากนัก แต่ก็ไม่ต่ำเกินไป,3,2024-08-13,143127,2
10346,"Harga produk ini sangat kompetitif. Kualiti yang hebat, prestasi yang stabil dan harga yang sesuai untuk sesiapa sahaja yang mencari nilai yang baik.",4,2024-08-31,143127,4
10347,Saya dapati harga produk ini terlalu tinggi untuk kualiti yang disediakan.,4,2024-09-11,143127,3
10348,Giá rẻ và không đáp ứng được yêu cầu về chất lượng.,4,2024-10-12,143127,4
10349,"El precio de este producto es relativamente alto pero ofrece buena durabilidad y características, adecuado para quienes necesitan tranquilidad en su uso.",3,2024-10-24,143127,3
10350,"Harga produk terlalu tinggi, tidak munasabah sama sekali.",3,2024-08-21,143127,1
10351,"This product is priced well, suitable for those seeking stable value.",4,2024-08-09,143127,2
10352,"El precio de este producto es demasiado elevado para lo que ofrece, estoy bastante decepcionado.",4,2024-08-23,143127,2
10353,È necessario migliorare urgentemente la qualità per valere il prezzo.,4,2024-08-23,143127,1
10354,この製品は安いですが、品質が低いため、価格に基づいて購入しないでください。,4,2024-09-02,143127,2
10355,Il prezzo che ho pagato per questo prodotto è completamente giustificato. La qualità del prodotto è molto buona e il prezzo è adeguato. Sento di aver fatto l'acquisto giusto.,4,2024-09-05,143127,3
10356,Giá của sản phẩm này có thể được nhiều người cho là hợp lý.,3,2024-10-12,143127,4
10357,"Harga berpatutan, menepati kualiti produk, saya cukup berpuas hati.",4,2024-08-28,143127,2
10358,"Le prix de ce produit est très abordable, surtout si l’on considère la durabilité et les performances qu’il offre. C'est une affaire vraiment intéressante.",3,2024-08-14,143127,3
10359,Il prezzo di questo prodotto corrisponde davvero all'alta qualità che offre. Sono molto soddisfatto di questo acquisto e ritengo che sia un ottimo affare.,4,2024-08-07,143127,2
10360,Die Kosten stimmen nicht mit der erhaltenen Qualität überein.,4,2024-08-10,143127,4
10361,이 가격은 수용 가능하지만 다른 제품과 비교할 때 반드시 최선의 선택은 아닙니다.,4,2024-09-01,143127,3
10362,"Il prezzo non corrisponde alla qualità, da riconsiderare.",4,2024-09-01,143127,4
10363,Kualiti produk murah ini membuatkan saya tidak berpuas hati.,4,2024-10-01,143127,2
10364,"Цена товара не соответствует качеству, я разочарован.",4,2024-09-17,143127,3
10365,"Doceniam tę cenę, produkt znacznie przewyższa inne opcje w tym samym segmencie.",3,2024-09-04,143127,4
10366,"सस्ता लेकिन इसके लायक नहीं, उत्पाद की गुणवत्ता के मूल्यांकन और सुधार की आवश्यकता है।",3,2024-09-04,143127,3
10367,खरीदारी का अनुभव भयानक था.,4,2024-09-10,143127,2
10368,제품의 품질에 비해 매우 좋은 가격입니다. 저는 이것이 가치 있는 투자라고 생각하며 가족 구성원을 위해 이 제품을 더 많이 구매할 것입니다.,4,2024-09-11,143127,3
10369,La calidad de este producto es realmente decepcionante por el precio actual.,4,2024-09-24,165923,4
10370,"Preço atrativo, o produto supera outras opções do mercado.",4,2024-08-10,165923,2
10371,"Bu ürünün fiyatı pazarlık hissi vermiyor, sadece uygun sayılacak kadar.",4,2024-09-13,165923,4
10372,"Fiyatı uygun, harcanan her kuruşun hakkını veren bir ürün.",3,2024-10-03,165923,3
10373,Цена этого продукта меня удивляет; это действительно разумно из-за его высокого качества.,3,2024-10-23,165923,3
10374,"Ta cena sprawia, że ​​czuję, że produkt jest naprawdę tego wart; Jestem z tego całkowicie zadowolony.",3,2024-09-07,165923,3
10375,המחיר של מוצר זה מתאים לנוחות שהוא מספק.,3,2024-10-23,165923,3
10376,Kualiti produk ini perlu dinilai semula.,4,2024-09-01,165923,3
10377,"With this price, the product offers a good balance between performance and cost, making it a reasonable choice for many households.",4,2024-10-11,165923,3
10378,"Este producto tiene un precio bastante normal, poco atractivo para una compra inmediata.",4,2024-09-27,165923,1
10379,이 제품의 가격은 제가 일반 제품에서 기대하는 가격에 비해 상대적으로 높습니다.,4,2024-10-02,165923,2
10380,"Ucuzsa normal değildir, satın almadan önce iyi şeyler düşünülmelidir.",4,2024-09-27,165923,1
10381,جودة المنتج الرديئة تجعلني غير راضٍ، وآمل في حدوث تحسن كبير.,4,2024-10-23,165923,4
10382,이 가격에 이 제품은 완벽합니다; 정말 탁월한 쇼핑 결정을 내린 것 같아요.,4,2024-09-20,165923,2
10383,"O preço deste produto é apenas médio, não atraente o suficiente para atrair compradores.",4,2024-08-25,165923,4
10384,"Il prezzo di questo prodotto può essere considerato adeguato, nonostante alcune recensioni contrastanti.",4,2024-09-05,165923,2
10385,ราคานี้ไม่ค่อยสมเหตุสมผล,4,2024-10-02,165923,4
10386,No estoy satisfecho con este producto cuando el precio no se corresponde con la calidad real que ofrece.,4,2024-09-28,165923,2
10387,Không nhận được,1,2024-09-05,137618,1
10388,बहुत अच्छा!!!,5,2024-08-08,137618,4
10389,Le prix de ce produit est tout à fait raisonnable par rapport aux autres options du même segment.,3,2024-09-23,214588,3
10390,"Il prezzo di questo prodotto mi sorprende davvero, qualità superiore per il prezzo, è uno dei migliori affari che ho ottenuto.",4,2024-08-18,214588,3
10391,"ऐसे उच्च गुणवत्ता वाले उत्पाद के लिए बहुत अच्छी कीमत, मैं खरीदारी से बहुत संतुष्ट हूं और इस ब्रांड का समर्थन करना जारी रखूंगा।",4,2024-10-27,214588,2
10392,"The price of this product is moderate, suitable for those with a limited budget.",3,2024-09-30,214588,4
10393,מחיר זה מתאים למי שאינו נותן עדיפות גבוהה לאיכות.,3,2024-09-14,214588,2
10394,"harga hebat,",4,2024-09-27,214588,3
10395,Không ấn tượng với chất lượng sản phẩm dù có mức giá hấp dẫn.,3,2024-09-11,214588,2
10396,ราคาค่อนข้างสูงไม่แน่ใจว่าคุ้มหรือเปล่า,4,2024-08-17,214588,1
10397,"इस उत्पाद की कीमत उचित है, लेकिन जरूरी नहीं कि इस कीमत स्तर पर यह सबसे अच्छा विकल्प हो।",4,2024-10-15,214588,3
10398,السعر معقول، جودة المنتج مضمونة، سأستمر بالتأكيد في الدعم والشراء هنا.,4,2024-08-31,214588,2
10399,Sentindo-se insatisfeito com a qualidade deste produto.,4,2024-08-08,214588,2
10400,ราคาสูงเกินไป ฉันไม่คิดว่านี่จะเป็นตัวเลือกที่เหมาะสมสำหรับทุกคน,4,2024-08-26,214588,1
10401,ราคาสินค้ามีความสมเหตุสมผลแต่คุณภาพเป็นที่ยอมรับไม่ได้,4,2024-10-07,214588,4
10402,商品の質の割に値段が安すぎるので耐久性が心配です。,4,2024-09-27,214588,3
10403,最佳的,5,2024-10-15,138992,4
10404,"Chegou certo, mas os 2 estavam com defeito na costura
Eu posso consertar isso.
Eu recomendo.",5,2024-09-23,138992,4
10405,Çok iyi görünüyor hala denemedim ama çok iyi ve kaliteli görünüyor.,5,2024-09-04,138992,2
10406,"wygląda na to, że wszystko w porządku. Zamówiłem 10 sztuk, wszystkie niezależnie wysłane i zapakowane, co było dziwne, ale wszystkie dotarły w dobrym stanie, a produkt wydaje się świetny",5,2024-09-02,138992,3
10407,Arrived earlier than expected .. good product to filter honey,4,2024-10-16,138992,2
10408,شكرا لك البائع كل ما هو موضح,5,2024-10-20,138992,3
10409,"In accordance with description, rather fine and a little fragile but in view of the price...",4,2024-08-19,138992,3
10410,Медовое молоко,5,2024-09-17,138992,4
10411,كل شيء عظيم. وصل بسرعة,5,2024-07-29,138992,4
10412,No he recibido el producto y mucho menos el reembolso. estaba perdido,1,2024-09-14,138992,3
10413,완벽한.,5,2024-09-02,554251,4
10414,Her şey yolunda.,5,2024-10-17,554251,4
10415,"Kualiti baik, penghantaran cepat.",5,2024-09-23,554251,4
10416,इस उत्पाद के लिए मैंने जो कीमत चुकाई है वह पूरी तरह से उचित है। उत्पाद की गुणवत्ता बहुत अच्छी है और कीमत भी उससे मेल खाती है। मुझे लगता है कि मैंने सही खरीदारी की है।,4,2024-10-24,153405,4
10417,"Недостаточно быть дешевым, продукт нуждается в улучшении качества.",3,2024-09-28,153405,4
10418,"Giá của sản phẩm này chỉ ở mức trung bình, chưa đủ để gây ấn tượng.",3,2024-08-05,153405,1
10419,"Este produto realmente vale o dinheiro gasto, com qualidade muito superior ao preço, muito satisfeito com esta compra.",4,2024-09-29,153405,1
10420,Le prix de ce produit est à la hauteur de la qualité et des performances qu'il offre.,3,2024-08-14,153405,3
10421,"Цена на этот продукт приемлемая, однако по сравнению с качеством это не очень выгодная покупка.",3,2024-08-09,153405,2
10422,"Cena tego produktu jest bardzo przystępna, zdecydowanie warto go kupić.",4,2024-09-04,153405,2
10423,"Anche se economica, la qualità del prodotto non soddisfa i bisogni primari.",5,2024-08-13,153405,1
10424,"Decepcionado, precio no justificado.",4,2024-08-18,153405,1
10425,ऐसे बेहतरीन उत्पाद के लिए उचित मूल्य।,4,2024-10-25,153405,2
10426,"Bu ürünün fiyatı onu en iyi seçim değil, sadece makul bir seçenek haline getiriyor.",4,2024-08-31,153405,2
10427,"Dieses Produkt ist teuer, bietet aber einzigartige Funktionen, die anderswo nicht zu finden sind.",3,2024-09-22,153405,4
10428,"Questo prezzo è un vero affare, la qualità del prodotto è estremamente buona; Sono molto soddisfatto",3,2024-08-20,153405,2
10429,ويعتبر هذا السعر معقولاً نظراً لميزات المنتج وثباته.,4,2024-09-13,153405,4
10430,"מחיר זה סביר מאוד, המוצר פועל בצורה יעילה ועמידה.",4,2024-08-06,153405,1
10431,मुझे लगता है कि यह कीमत इस उत्पाद की गुणवत्ता के लिए स्वीकार्य है।,4,2024-09-12,153405,2
10432,편안한 가격에 훌륭한 선택입니다.,4,2024-09-22,153405,3
10433,许多人认为该产品的价格是合理的。,3,2024-09-02,153405,1
10434,"इस उत्पाद की कीमत प्रतिस्पर्धी है, जिससे मुझे पैसे बचाने के साथ-साथ बेहतरीन गुणवत्ता प्राप्त करने में मदद मिली।",4,2024-09-14,153405,3
10435,"Le prix de ce produit est modéré, adapté à ceux qui ont un budget limité.",4,2024-09-06,153405,4
10436,"Dobra cena za produkt, odpowiednia dla budżetu, zdecydowanie warta inwestycji.",4,2024-09-11,264758,2
10437,חיסכון ראשוני אך איכות ירודה הופכת את המוצר ללא עמיד.,4,2024-08-16,264758,1
