order_id,order_number,shipping_date,order_date,order_status,order_total,total_price,address_id,customer_id
841,841,2024-07-24,2024-10-29,cancelled,1,5232000.0,1,2
842,842,2024-06-07,2024-07-18,completed,1,2205000.0,3,3
843,843,2024-04-09,2024-11-11,completed,1,824000.0,4,3
844,844,2024-09-17,2024-11-13,completed,1,2310000.0,2,3
845,845,2024-04-19,2024-05-28,completed,1,5842000.0,1,1
846,846,2024-03-31,2024-11-09,completed,1,4008000.0,4,1
847,847,2024-03-05,2024-10-02,completed,1,1318000.0,4,3
848,848,2024-11-01,2024-11-09,completed,1,5528000.0,3,2
849,849,2024-04-19,2024-10-29,completed,1,1052000.0,4,3
850,850,2024-02-29,2024-02-29,completed,1,22240000.0,2,1
851,851,2024-09-09,2024-09-29,completed,1,1792800.0,3,3
852,852,2024-06-05,2024-06-25,completed,1,1052000.0,2,3
853,853,2024-04-09,2024-11-04,completed,1,2205000.0,3,2
854,854,2024-03-28,2024-09-03,completed,1,946800.0,4,2
855,855,2024-08-27,2024-10-09,completed,1,27582000.0,1,1
856,856,2024-07-13,2024-10-08,completed,1,1475000.0,3,2
857,857,2024-03-22,2024-09-26,completed,1,4284000.0,3,2
858,858,2024-02-24,2024-11-03,completed,1,10452000.0,4,3
859,859,2024-09-28,2024-11-01,cancelled,1,1506000.0,4,2
860,860,2024-07-18,2024-09-08,completed,1,617000.0,2,2
861,861,2024-04-03,2024-07-23,completed,1,950000.0,2,3
862,862,2024-10-17,2024-10-27,completed,1,90285000.0,2,3
863,863,2024-03-15,2024-11-02,completed,1,891000.0,2,2
864,864,2024-01-27,2024-09-27,completed,1,19467000.0,2,3
865,865,2024-05-12,2024-10-17,cancelled,1,5841000.0,2,3
866,866,2024-10-09,2024-10-30,completed,1,3622000.0,4,1
867,867,2024-02-14,2024-03-09,completed,1,4604000.0,4,2
868,868,2024-03-17,2024-09-09,completed,1,1816000.0,1,3
869,869,2024-09-26,2024-10-15,completed,1,526000.0,3,2
870,870,2024-07-04,2024-08-30,completed,1,526000.0,1,1
871,871,2024-01-17,2024-10-23,completed,1,8559000.0,1,2
872,872,2024-07-14,2024-10-03,completed,1,1647000.0,1,1
873,873,2024-06-30,2024-08-12,completed,1,2125000.0,3,3
874,874,2024-06-23,2024-10-06,completed,1,3788000.0,4,1
875,875,2024-01-04,2024-02-12,completed,1,14223000.0,1,2
876,876,2024-11-09,2024-11-11,completed,1,1011000.0,2,3
877,877,2024-06-05,2024-09-25,completed,1,49134000.0,1,2
878,878,2024-05-29,2024-10-03,completed,1,2136000.0,3,2
879,879,2024-04-25,2024-05-11,cancelled,1,782000.0,1,2
880,880,2024-09-08,2024-10-15,completed,1,5943000.0,2,1
881,881,2024-06-11,2024-09-28,completed,1,5842000.0,2,3
882,882,2024-10-10,2024-11-01,completed,1,17448000.0,4,2
883,883,2024-08-26,2024-08-31,completed,1,1052000.0,1,1
884,884,2024-05-19,2024-06-07,cancelled,1,1467000.0,4,2
885,885,2024-08-14,2024-11-12,completed,1,1190000.0,4,1
886,886,2024-10-02,2024-10-12,cancelled,1,1824000.0,3,1
887,887,2024-10-18,2024-10-25,completed,1,838000.0,1,2
888,888,2024-01-19,2024-08-31,completed,1,4176000.0,2,1
889,889,2024-04-21,2024-10-26,completed,1,526000.0,2,2
890,890,2024-09-09,2024-11-03,completed,1,4698000.0,3,1
891,891,2024-08-27,2024-10-14,completed,1,1756000.0,3,3
892,892,2024-04-09,2024-10-10,completed,1,526000.0,4,2
893,893,2024-08-27,2024-11-09,completed,1,2196000.0,2,1
894,894,2024-01-25,2024-09-26,completed,1,5278000.0,3,2
895,895,2024-04-01,2024-08-21,completed,1,2334000.0,4,3
896,896,2024-01-06,2024-10-20,completed,1,5664000.0,4,1
897,897,2024-06-04,2024-07-07,cancelled,1,3260000.0,2,2
898,898,2024-08-03,2024-10-12,completed,1,2938000.0,1,2
899,899,2024-03-31,2024-10-09,completed,1,19728000.0,2,2
900,900,2024-08-16,2024-09-27,completed,1,1578000.0,3,2
901,901,2024-05-15,2024-06-17,completed,1,1052000.0,3,2
902,902,2024-08-23,2024-09-20,completed,1,4686000.0,2,2
903,903,2024-07-16,2024-08-22,cancelled,1,1052000.0,4,1
904,904,2024-04-22,2024-08-25,completed,1,1457000.0,3,3
905,905,2024-07-07,2024-07-11,completed,1,50958000.0,1,2
906,906,2024-09-10,2024-10-27,cancelled,1,3928000.0,2,1
907,907,2024-01-01,2024-05-11,completed,1,1052000.0,3,3
908,908,2024-03-29,2024-06-18,completed,1,1044000.0,2,2
909,909,2024-06-26,2024-06-27,completed,1,3080000.0,2,3
910,910,2024-06-15,2024-08-25,cancelled,1,640000.0,3,3
911,911,2024-04-08,2024-06-04,completed,1,4159000.0,3,3
912,912,2024-06-08,2024-11-13,completed,1,1052000.0,4,1
913,913,2024-09-23,2024-10-05,completed,1,774000.0,3,1
914,914,2024-01-27,2024-11-03,completed,1,1197000.0,4,3
915,915,2024-04-07,2024-10-31,completed,1,1578000.0,1,1
916,916,2024-06-30,2024-10-07,completed,1,526000.0,1,1
917,917,2024-05-27,2024-06-04,completed,1,9336000.0,3,3
918,918,2024-07-12,2024-10-11,completed,1,5518000.0,2,2
919,919,2024-03-01,2024-07-16,completed,1,14900000.0,1,3
920,920,2024-03-09,2024-03-19,completed,1,1290000.0,4,1
921,921,2024-10-29,2024-11-01,cancelled,1,2331000.0,4,1
922,922,2024-11-06,2024-11-11,completed,1,6399000.0,4,3
923,923,2024-09-24,2024-10-19,completed,1,1977000.0,4,3
924,924,2024-08-13,2024-09-26,completed,1,1582000.0,4,3
925,925,2024-07-25,2024-08-16,completed,1,526000.0,4,3
926,926,2024-08-20,2024-09-21,completed,1,918000.0,2,3
927,927,2024-10-26,2024-11-12,completed,1,4071000.0,2,1
928,928,2024-03-06,2024-09-14,completed,1,1262000.0,3,2
929,929,2024-01-04,2024-05-25,completed,1,1833000.0,3,3
930,930,2024-10-18,2024-10-23,cancelled,1,2511000.0,2,2
931,931,2024-05-15,2024-06-19,cancelled,1,2651400.0,1,2
932,932,2024-08-28,2024-09-12,completed,1,1806000.0,2,1
933,933,2024-07-07,2024-09-08,completed,1,1578000.0,4,2
934,934,2024-06-17,2024-08-09,completed,1,727000.0,1,3
935,935,2024-08-10,2024-09-05,completed,1,5236000.0,2,3
936,936,2024-08-17,2024-10-22,completed,1,6219000.0,4,3
937,937,2024-06-21,2024-08-03,completed,1,9037350.0,2,1
938,938,2024-04-02,2024-06-26,completed,1,3727800.0,2,3
939,939,2024-02-06,2024-03-27,completed,1,526000.0,4,1
940,940,2024-04-15,2024-07-12,completed,1,986400.0,1,1
941,941,2024-09-09,2024-11-01,completed,1,2128000.0,4,2
942,942,2024-10-03,2024-10-09,completed,1,14568000.0,2,2
943,943,2024-07-21,2024-07-29,completed,1,1308000.0,2,1
944,944,2024-01-14,2024-08-14,completed,1,1436000.0,4,2
945,945,2024-09-18,2024-10-31,completed,1,3021000.0,3,3
946,946,2024-09-06,2024-10-04,cancelled,1,2522000.0,4,3
947,947,2024-06-26,2024-09-08,completed,1,2299000.0,2,3
948,948,2024-10-07,2024-11-05,completed,1,69722000.0,3,2
949,949,2024-11-10,2024-11-13,completed,1,2331000.0,3,1
950,950,2024-11-05,2024-11-12,completed,1,4773000.0,4,2
951,951,2024-07-04,2024-11-12,completed,1,2690400.0,4,1
952,952,2024-06-28,2024-08-06,completed,1,16986000.0,2,2
953,953,2024-02-10,2024-08-01,completed,1,3075000.0,3,2
954,954,2024-03-30,2024-05-13,completed,1,4898000.0,4,1
955,955,2024-02-23,2024-05-11,completed,1,2082000.0,3,1
956,956,2024-02-21,2024-10-26,completed,1,5181000.0,3,3
957,957,2024-02-02,2024-05-14,cancelled,1,526000.0,3,3
958,958,2024-07-01,2024-11-11,completed,1,90285000.0,1,3
959,959,2024-05-27,2024-08-23,completed,1,526000.0,3,2
960,960,2024-09-29,2024-11-04,completed,1,9084000.0,2,3
961,961,2024-07-09,2024-08-16,completed,1,749000.0,4,3
962,962,2024-10-10,2024-11-04,cancelled,1,4890000.0,4,2
963,963,2024-07-04,2024-11-13,completed,1,2168000.0,2,3
964,964,2024-05-13,2024-05-16,completed,1,1562000.0,4,3
965,965,2024-04-26,2024-06-23,cancelled,1,2407000.0,2,2
966,966,2024-04-23,2024-08-25,completed,1,1891000.0,4,1
967,967,2024-11-11,2024-11-13,completed,1,4860000.0,4,2
968,968,2024-09-02,2024-09-07,cancelled,1,4462000.0,1,3
969,969,2024-04-27,2024-07-26,completed,1,2022000.0,1,1
970,970,2024-03-06,2024-05-09,completed,1,738000.0,4,2
971,971,2024-08-15,2024-09-11,completed,1,2680000.0,4,3
972,972,2024-10-16,2024-11-12,completed,1,4992000.0,4,3
973,973,2024-10-03,2024-10-06,completed,1,1340000.0,4,1
974,974,2024-06-13,2024-10-06,completed,1,683000.0,3,3
975,975,2024-02-19,2024-09-06,completed,1,3288000.0,4,2
976,976,2024-10-11,2024-11-01,completed,1,1190000.0,2,1
977,977,2024-01-01,2024-03-19,completed,1,2537450.0,4,1
978,978,2024-03-31,2024-08-08,completed,1,5076000.0,4,3
979,979,2024-04-09,2024-09-06,completed,1,2979000.0,1,2
980,980,2024-02-27,2024-03-06,completed,1,3708000.0,1,1
981,981,2024-09-08,2024-11-08,completed,1,5220000.0,4,2
982,982,2024-07-31,2024-09-08,completed,1,1578000.0,3,3
983,983,2024-09-24,2024-10-11,completed,1,1544000.0,3,1
984,984,2024-06-27,2024-09-01,completed,1,2032000.0,1,1
985,985,2024-10-21,2024-10-28,completed,1,10783000.0,3,3
986,986,2024-07-30,2024-08-13,cancelled,1,9495000.0,3,2
987,987,2024-05-26,2024-10-09,completed,1,2111000.0,4,2
988,988,2024-08-05,2024-11-10,completed,1,5733000.0,3,2
989,989,2024-08-23,2024-11-04,completed,1,585000.0,2,2
990,990,2024-09-08,2024-10-20,cancelled,1,1052000.0,1,3
991,991,2024-09-17,2024-10-21,completed,1,1060000.0,3,2
992,992,2024-03-04,2024-05-15,cancelled,1,903000.0,1,2
993,993,2024-08-24,2024-10-29,completed,1,1467000.0,3,1
994,994,2024-10-26,2024-10-28,completed,1,40227000.0,3,1
995,995,2024-09-04,2024-09-21,cancelled,1,5814000.0,1,2
996,996,2024-06-21,2024-07-28,cancelled,1,1343000.0,1,2
997,997,2024-10-13,2024-11-04,completed,1,1947000.0,1,1
998,998,2024-09-08,2024-09-14,completed,1,1052000.0,3,3
999,999,2024-09-08,2024-10-04,completed,1,49674000.0,4,1
1000,1000,2024-07-09,2024-11-04,cancelled,1,999000.0,2,3
1001,1001,2024-08-27,2024-10-29,completed,1,20192000.0,3,3
1002,1002,2024-01-21,2024-03-07,completed,1,113277000.0,2,1
1003,1003,2024-03-31,2024-08-01,completed,1,526000.0,4,2
1004,1004,2024-06-07,2024-08-08,completed,1,7230000.0,1,1
1005,1005,2024-06-15,2024-10-11,completed,1,683000.0,4,2
1006,1006,2024-01-01,2024-01-14,completed,1,2832000.0,1,3
1007,1007,2024-03-31,2024-08-15,completed,1,5472000.0,3,3
1008,1008,2024-10-28,2024-11-02,completed,1,18033000.0,2,2
1009,1009,2024-08-25,2024-11-12,completed,1,4416000.0,1,1
1010,1010,2024-06-12,2024-06-24,completed,1,749000.0,2,2
1011,1011,2024-05-25,2024-06-26,completed,1,46836000.0,1,1
1012,1012,2024-05-30,2024-06-12,completed,1,2960000.0,3,1
1013,1013,2024-01-27,2024-04-06,completed,1,7221000.0,1,2
1014,1014,2024-07-25,2024-09-12,completed,1,2673000.0,4,2
1015,1015,2024-07-20,2024-08-26,completed,1,2690000.0,3,2
1016,1016,2024-05-13,2024-07-04,completed,1,7257000.0,4,2
1017,1017,2024-08-12,2024-10-26,cancelled,1,4014000.0,1,1
1018,1018,2024-05-14,2024-06-07,completed,1,18015000.0,1,2
1019,1019,2024-02-17,2024-08-15,completed,1,1940000.0,1,3
1020,1020,2024-06-17,2024-08-17,completed,1,1454000.0,4,2
1021,1021,2024-01-14,2024-11-12,completed,1,664000.0,3,1
1022,1022,2024-09-30,2024-10-19,completed,1,6630000.0,4,1
1023,1023,2024-05-07,2024-09-06,completed,1,2768300.0,4,3
1024,1024,2024-08-03,2024-09-27,completed,1,607000.0,2,2
1025,1025,2024-06-20,2024-08-26,completed,1,5278000.0,3,3
1026,1026,2024-07-25,2024-10-18,completed,1,9378000.0,4,3
1027,1027,2024-01-22,2024-09-18,cancelled,1,5393000.0,4,1
1028,1028,2024-06-02,2024-06-23,completed,1,526000.0,3,2
1029,1029,2024-01-17,2024-01-22,completed,1,2067000.0,4,1
1030,1030,2024-03-17,2024-04-05,completed,1,5842000.0,2,3
1031,1031,2024-03-05,2024-03-14,cancelled,1,3718000.0,1,3
1032,1032,2024-09-05,2024-11-04,completed,1,3207000.0,3,3
1033,1033,2024-07-06,2024-07-29,completed,1,8318000.0,1,2
1034,1034,2024-06-24,2024-10-01,cancelled,1,2076000.0,1,1
1035,1035,2024-02-04,2024-06-08,cancelled,1,6259000.0,2,3
1036,1036,2024-03-21,2024-10-12,completed,1,3789000.0,1,1
1037,1037,2024-09-07,2024-10-09,cancelled,1,679000.0,1,3
1038,1038,2024-09-08,2024-09-10,completed,1,2115000.0,4,2
1039,1039,2024-05-06,2024-07-07,completed,1,988000.0,4,2
1040,1040,2024-10-27,2024-10-30,completed,1,2850000.0,3,1
1041,1041,2024-11-01,2024-11-03,completed,1,46095000.0,1,2
1042,1042,2024-02-01,2024-09-26,cancelled,1,6717000.0,2,3
1043,1043,2024-10-05,2024-10-29,completed,1,13272000.0,4,2
1044,1044,2024-02-11,2024-10-16,completed,1,2055000.0,4,1
1045,1045,2024-06-21,2024-06-22,completed,1,2313900.0,3,1
1046,1046,2024-07-21,2024-07-21,completed,1,4890000.0,3,3
1047,1047,2024-11-06,2024-11-13,completed,1,5067000.0,2,3
1048,1048,2024-07-12,2024-09-07,completed,1,9652000.0,1,3
1049,1049,2024-10-10,2024-10-17,completed,1,3180000.0,2,1
1050,1050,2024-10-12,2024-10-26,completed,1,3288000.0,3,3
1051,1051,2024-07-23,2024-09-06,completed,1,1630000.0,3,1
1052,1052,2024-04-21,2024-09-20,completed,1,2302000.0,1,2
1053,1053,2024-01-31,2024-07-24,completed,1,1052000.0,1,2
1054,1054,2024-03-09,2024-08-08,completed,1,4028400.0,3,2
1055,1055,2024-02-22,2024-10-06,completed,1,526000.0,3,2
1056,1056,2024-02-02,2024-02-15,completed,1,20568000.0,3,1
1057,1057,2024-03-11,2024-06-21,completed,1,1052000.0,4,1
1058,1058,2024-06-18,2024-09-18,completed,1,526000.0,4,2
1059,1059,2024-07-12,2024-09-23,completed,1,6549000.0,4,2
1060,1060,2024-01-14,2024-01-22,completed,1,2246000.0,2,1
1061,1061,2024-09-10,2024-09-17,completed,1,526000.0,4,2
1062,1062,2024-07-18,2024-09-10,completed,1,8632000.0,2,2
1063,1063,2024-04-15,2024-06-02,cancelled,1,1630000.0,4,3
1064,1064,2024-06-15,2024-08-30,cancelled,1,1052000.0,4,2
1065,1065,2024-06-05,2024-08-02,completed,1,7689600.0,4,1
1066,1066,2024-10-28,2024-11-11,completed,1,1534000.0,2,1
1067,1067,2024-10-16,2024-11-11,completed,1,8222250.0,2,1
1068,1068,2024-02-03,2024-09-07,completed,1,8904000.0,4,2
1069,1069,2024-09-22,2024-10-03,completed,1,526000.0,1,3
1070,1070,2024-02-24,2024-09-09,completed,1,8484450.0,1,3
1071,1071,2024-04-10,2024-11-03,completed,1,1877200.0,3,2
1072,1072,2024-03-04,2024-03-05,completed,1,4890000.0,2,2
1073,1073,2024-09-20,2024-10-03,completed,1,2259000.0,2,2
1074,1074,2024-01-15,2024-03-05,completed,1,2577000.0,1,3
1075,1075,2024-02-03,2024-10-04,completed,1,1280000.0,2,2
1076,1076,2024-06-01,2024-09-29,completed,1,4890000.0,2,3
1077,1077,2024-05-29,2024-07-19,cancelled,1,1126000.0,2,2
1078,1078,2024-03-21,2024-06-19,completed,1,5700000.0,1,2
1079,1079,2024-01-21,2024-02-20,completed,1,1052000.0,3,3
1080,1080,2024-10-10,2024-11-01,completed,1,3260000.0,1,1
1081,1081,2024-09-12,2024-09-13,completed,1,2114000.0,3,3
1082,1082,2024-09-02,2024-09-28,completed,1,2934000.0,3,1
1083,1083,2024-04-22,2024-06-02,completed,1,1845000.0,1,1
1084,1084,2024-03-24,2024-07-03,cancelled,1,3782000.0,1,1
1085,1085,2024-08-07,2024-10-16,cancelled,1,1116000.0,3,3
1086,1086,2024-03-19,2024-08-29,completed,1,3220000.0,3,2
1087,1087,2024-03-24,2024-10-21,completed,1,45873000.0,4,3
1088,1088,2024-10-25,2024-11-05,completed,1,12471000.0,3,3
1089,1089,2024-05-08,2024-10-25,completed,1,4276000.0,2,3
1090,1090,2024-07-02,2024-08-12,completed,1,1606000.0,1,1
1091,1091,2024-06-23,2024-06-25,completed,1,1821000.0,3,3
1092,1092,2024-09-20,2024-10-29,completed,1,4062000.0,1,1
1093,1093,2024-04-22,2024-11-08,cancelled,1,9312000.0,3,1
1094,1094,2024-08-25,2024-09-03,completed,1,1052000.0,2,3
1095,1095,2024-01-25,2024-02-22,completed,1,946800.0,3,2
1096,1096,2024-08-10,2024-09-18,cancelled,1,1630000.0,3,2
1097,1097,2024-08-27,2024-09-18,completed,1,1052000.0,2,1
1098,1098,2024-03-20,2024-10-10,completed,1,4160700.0,1,2
1099,1099,2024-02-17,2024-03-12,completed,1,1578000.0,3,1
1100,1100,2024-02-04,2024-10-05,completed,1,13535100.0,3,3
1101,1101,2024-05-12,2024-06-27,completed,1,3388000.0,2,1
1102,1102,2024-07-04,2024-10-13,completed,1,679000.0,2,3
1103,1103,2024-03-19,2024-05-25,completed,1,1691000.0,3,3
1104,1104,2024-09-13,2024-09-28,completed,1,1704000.0,4,2
1105,1105,2024-10-19,2024-10-29,completed,1,7063200.0,2,1
1106,1106,2024-02-05,2024-11-07,cancelled,1,5697000.0,4,2
1107,1107,2024-05-31,2024-08-17,completed,1,1568000.0,3,3
1108,1108,2024-09-24,2024-10-25,completed,1,1761000.0,1,2
1109,1109,2024-07-12,2024-08-23,completed,1,60534000.0,1,3
1110,1110,2024-08-12,2024-08-18,completed,1,1962000.0,2,1
1111,1111,2024-02-01,2024-02-25,completed,1,7702000.0,1,1
1112,1112,2024-10-07,2024-10-08,completed,1,4953000.0,3,3
1113,1113,2024-09-05,2024-09-22,completed,1,3916000.0,1,1
1114,1114,2024-01-08,2024-01-28,completed,1,3800000.0,3,3
1115,1115,2024-01-10,2024-07-01,completed,1,731500.0,1,2
1116,1116,2024-05-07,2024-08-04,completed,1,526000.0,3,2
1117,1117,2024-05-15,2024-07-12,completed,1,1336000.0,4,3
1118,1118,2024-10-14,2024-11-01,cancelled,1,2431000.0,2,3
1119,1119,2024-02-15,2024-06-20,completed,1,1794000.0,4,3
1120,1120,2024-04-21,2024-07-23,cancelled,1,28496000.0,2,1
1121,1121,2024-02-01,2024-04-29,cancelled,1,1072000.0,4,2
1122,1122,2024-05-10,2024-11-02,completed,1,4224000.0,1,1
1123,1123,2024-10-13,2024-10-23,completed,1,30543000.0,3,2
1124,1124,2024-08-30,2024-10-20,completed,1,1965000.0,2,2
1125,1125,2024-05-03,2024-07-13,completed,1,6489000.0,3,1
1126,1126,2024-04-15,2024-06-30,completed,1,1283000.0,4,3
1127,1127,2024-06-05,2024-08-01,completed,1,5177000.0,2,1
1128,1128,2024-02-27,2024-04-18,completed,1,4176000.0,1,1
1129,1129,2024-02-15,2024-06-27,completed,1,6226000.0,3,1
1130,1130,2024-01-07,2024-03-24,completed,1,2785400.0,1,2
1131,1131,2024-09-10,2024-11-10,completed,1,1052000.0,1,1
1132,1132,2024-01-19,2024-05-07,completed,1,2170000.0,3,3
1133,1133,2024-08-20,2024-08-27,completed,1,4890000.0,2,3
1134,1134,2024-07-05,2024-10-23,completed,1,5528000.0,4,3
1135,1135,2024-02-23,2024-10-21,cancelled,1,3260000.0,3,1
1136,1136,2024-10-16,2024-11-08,completed,1,5172000.0,1,2
1137,1137,2024-01-20,2024-10-26,completed,1,1876000.0,2,2
1138,1138,2024-04-21,2024-08-09,cancelled,1,1578000.0,1,2
1139,1139,2024-11-02,2024-11-05,cancelled,1,1998000.0,4,3
1140,1140,2024-02-04,2024-05-18,completed,1,9735600.0,3,3
1141,1141,2024-08-07,2024-10-05,completed,1,670000.0,1,2
1142,1142,2024-11-04,2024-11-09,completed,1,3260000.0,3,2
1143,1143,2024-03-03,2024-05-20,completed,1,2620000.0,2,1
1144,1144,2024-02-18,2024-11-01,completed,1,2301000.0,2,1
1145,1145,2024-05-20,2024-11-10,cancelled,1,3858000.0,1,1
1146,1146,2024-01-04,2024-07-04,completed,1,1755000.0,3,3
1147,1147,2024-08-31,2024-09-02,completed,1,1578000.0,4,1
1148,1148,2024-07-17,2024-10-23,completed,1,4968000.0,2,1
1149,1149,2024-09-18,2024-10-17,completed,1,6033000.0,2,2
1150,1150,2024-04-09,2024-05-24,completed,1,668000.0,4,1
1151,1151,2024-09-27,2024-11-12,cancelled,1,2004000.0,3,1
1152,1152,2024-04-17,2024-08-24,cancelled,1,17734000.0,2,3
1153,1153,2024-08-01,2024-08-31,completed,1,1648000.0,4,2
1154,1154,2024-02-13,2024-09-06,completed,1,4104000.0,1,2
1155,1155,2024-10-31,2024-11-02,completed,1,7491000.0,2,2
1156,1156,2024-06-18,2024-10-02,completed,1,6789000.0,4,2
1157,1157,2024-03-29,2024-07-27,completed,1,6630000.0,2,3
1158,1158,2024-07-01,2024-07-27,completed,1,2594000.0,3,2
1159,1159,2024-05-28,2024-07-24,completed,1,3898000.0,1,1
1160,1160,2024-03-04,2024-04-10,completed,1,2300900.0,2,1
1161,1161,2024-05-02,2024-08-08,completed,1,1692000.0,1,3
1162,1162,2024-01-19,2024-03-09,completed,1,1764000.0,1,3
1163,1163,2024-03-11,2024-09-05,completed,1,1392000.0,2,3
1164,1164,2024-10-07,2024-11-07,completed,1,1695000.0,4,3
1165,1165,2024-09-14,2024-09-16,completed,1,1094400.0,2,3
1166,1166,2024-07-17,2024-10-30,completed,1,3111000.0,2,2
1167,1167,2024-05-30,2024-10-14,completed,1,3021000.0,3,1
1168,1168,2024-10-31,2024-11-09,cancelled,1,1410000.0,4,2
1169,1169,2024-09-17,2024-09-18,completed,1,21180000.0,1,3
1170,1170,2024-08-30,2024-10-09,completed,1,4890000.0,3,2
1171,1171,2024-06-25,2024-07-15,completed,1,5520000.0,1,2
1172,1172,2024-04-17,2024-11-11,completed,1,2439000.0,3,1
1173,1173,2024-03-12,2024-06-06,cancelled,1,1630000.0,4,2
1174,1174,2024-04-18,2024-08-09,completed,1,48954000.0,3,3
1175,1175,2024-03-07,2024-07-04,completed,1,4890000.0,1,3
1176,1176,2024-01-27,2024-10-26,completed,1,31424000.0,2,2
1177,1177,2024-09-02,2024-11-01,completed,1,1504000.0,4,3
1178,1178,2024-04-16,2024-10-27,completed,1,1701000.0,3,2
1179,1179,2024-02-17,2024-04-18,completed,1,1881000.0,1,3
1180,1180,2024-08-04,2024-08-04,completed,1,727000.0,2,3
1181,1181,2024-01-14,2024-11-08,completed,1,26442000.0,3,3
1182,1182,2024-02-04,2024-06-27,completed,1,3424000.0,3,1
1183,1183,2024-06-13,2024-08-05,completed,1,1230000.0,1,3
1184,1184,2024-11-10,2024-11-13,completed,1,3051000.0,3,3
1185,1185,2024-08-19,2024-10-11,completed,1,2538000.0,4,1
1186,1186,2024-10-09,2024-10-11,completed,1,3260000.0,2,3
1187,1187,2024-04-06,2024-08-14,completed,1,947000.0,2,1
1188,1188,2024-01-19,2024-07-21,completed,1,12936000.0,1,1
1189,1189,2024-06-10,2024-10-18,cancelled,1,70298000.0,3,2
1190,1190,2024-08-08,2024-08-08,completed,1,1052000.0,2,3
1191,1191,2024-07-20,2024-08-11,cancelled,1,15432000.0,2,1
1192,1192,2024-01-06,2024-10-30,completed,1,1016000.0,2,1
1193,1193,2024-08-17,2024-11-09,completed,1,6780000.0,2,3
1194,1194,2024-03-16,2024-11-04,cancelled,1,1452000.0,2,1
1195,1195,2024-02-29,2024-04-08,completed,1,2952000.0,2,2
1196,1196,2024-08-24,2024-10-07,completed,1,2478000.0,3,2
1197,1197,2024-10-20,2024-11-06,cancelled,1,11312600.0,2,1
1198,1198,2024-08-27,2024-11-10,cancelled,1,5014000.0,2,2
1199,1199,2024-05-05,2024-08-23,cancelled,1,25938000.0,1,1
1200,1200,2024-05-17,2024-09-30,completed,1,34746000.0,2,3
1201,1201,2024-04-16,2024-09-07,completed,1,2013000.0,2,1
1202,1202,2024-05-07,2024-07-01,completed,1,1962000.0,3,1
1203,1203,2024-03-28,2024-09-01,completed,1,6081000.0,1,2
1204,1204,2024-11-05,2024-11-09,cancelled,1,9576000.0,3,3
1205,1205,2024-06-12,2024-09-26,completed,1,1930500.0,4,3
1206,1206,2024-07-24,2024-09-22,cancelled,1,2934000.0,2,1
1207,1207,2024-09-29,2024-09-30,completed,1,6396000.0,2,2
1208,1208,2024-09-06,2024-09-14,completed,1,7068600.0,1,1
1209,1209,2024-04-03,2024-07-12,completed,1,1664400.0,4,3
1210,1210,2024-07-19,2024-08-19,completed,1,1470000.0,3,2
1211,1211,2024-06-28,2024-11-09,cancelled,1,2560000.0,4,3
1212,1212,2024-01-09,2024-08-26,completed,1,1338000.0,1,1
1213,1213,2024-04-27,2024-09-11,completed,1,1548500.0,4,2
1214,1214,2024-05-31,2024-10-05,cancelled,1,1190000.0,2,3
1215,1215,2024-04-24,2024-09-02,completed,1,5160000.0,2,2
1216,1216,2024-09-25,2024-11-07,completed,1,5307000.0,2,1
1217,1217,2024-02-15,2024-05-02,completed,1,818000.0,2,1
1218,1218,2024-11-13,2024-11-13,cancelled,1,1052000.0,2,3
1219,1219,2024-08-02,2024-11-08,completed,1,2115000.0,3,1
1220,1220,2024-07-24,2024-07-27,completed,1,666000.0,4,1
1221,1221,2024-02-07,2024-07-11,completed,1,1308000.0,3,3
1222,1222,2024-01-31,2024-02-20,completed,1,908000.0,2,1
1223,1223,2024-09-19,2024-10-12,completed,1,1851000.0,4,2
1224,1224,2024-04-19,2024-04-19,completed,1,1811000.0,3,3
1225,1225,2024-02-15,2024-11-02,completed,1,9189000.0,1,2
1226,1226,2024-09-25,2024-10-27,completed,1,4830000.0,4,2
1227,1227,2024-06-26,2024-11-12,completed,1,6093000.0,1,1
1228,1228,2024-09-29,2024-10-05,completed,1,526000.0,2,1
1229,1229,2024-03-04,2024-06-07,cancelled,1,4890000.0,2,2
1230,1230,2024-05-28,2024-05-29,completed,1,2004000.0,3,2
1231,1231,2024-03-29,2024-08-14,completed,1,2937000.0,2,3
1232,1232,2024-05-31,2024-09-18,completed,1,526000.0,1,3
1233,1233,2024-01-02,2024-07-26,completed,1,1914000.0,4,3
1234,1234,2024-08-20,2024-08-29,completed,1,3260000.0,2,1
1235,1235,2024-06-06,2024-06-26,cancelled,1,18828000.0,2,1
1236,1236,2024-07-16,2024-09-29,completed,1,973750.0,3,3
1237,1237,2024-06-17,2024-10-08,completed,1,1630000.0,4,2
1238,1238,2024-10-14,2024-10-19,completed,1,2114000.0,3,3
1239,1239,2024-04-27,2024-06-13,completed,1,2318000.0,3,3
1240,1240,2024-08-27,2024-10-14,completed,1,3213000.0,3,1
1241,1241,2024-01-27,2024-05-19,completed,1,4996000.0,1,2
1242,1242,2024-10-29,2024-11-05,completed,1,4494000.0,2,3
1243,1243,2024-01-26,2024-05-03,completed,1,2340000.0,1,1
1244,1244,2024-04-19,2024-09-03,completed,1,2882000.0,3,3
1245,1245,2024-11-01,2024-11-12,cancelled,1,3198000.0,4,1
